,Date,Date (UTC),Batch requests/sec,User connections,SQL Server: processor time for PRODSQL\ACCT,Free memory,Page reads/sec,Disk avg. read time > M: Data 1,Disk avg. read time > N: Data 2,Disk avg. read time > I: Index,Disk avg. write time > M: Data 1,Disk avg. write time > N: Data 2,Disk avg. write time > I: Index,Compilations/batch,Latch wait time,Disk avg. read time data
353,2024-04-30 05:54:00,2024-04-30 10:54:00,273.356649119825,1859.0,9.37996609587085,14.6351318359375,8.99637923724436,1.0268,1.1218,1.1597,0.3901,0.3838,0.0,1.4220705346985199,0.3204,2.1486
354,2024-04-30 05:55:00,2024-04-30 10:55:00,355.5774886024115,1898.5,9.712613210107335,14.603439331054688,53.81773923302228,0.9348,1.0005,1.124,0.2725,0.0,0.0,2.022494988653837,0.6166499999999999,1.9352999999999998
355,2024-04-30 05:56:00,2024-04-30 10:56:00,372.811099868902,1888.0,9.318834217779,14.621208190917969,79.3062707866424,1.0267,1.0988,1.0875,0.3582,0.3402,0.3426,0.491488315982306,0.5735,2.1254999999999997
356,2024-04-30 05:57:00,2024-04-30 10:57:00,438.313086051645,1953.0,14.3504796174712,14.338081359863281,74.2954334433384,0.9895,1.2296,1.0925,0.3864,0.4146,0.3889,0.619206807476067,0.5763,2.2191
357,2024-04-30 05:58:00,2024-04-30 10:58:00,400.671424595798,1943.0,16.5071079798157,14.768974304199219,129.331211807077,1.2218,1.2012,3.1009,0.3334,0.3249,0.2798,0.676050094203701,0.9775,2.423
358,2024-04-30 05:59:00,2024-04-30 10:59:00,139.460930559577,1926.0,9.98485120075794,13.547447204589844,3233.83992841423,3.0768,7.1695,1.1521,0.9067,0.8126,1.1481,2.16351900549844,0.6992,10.2463
359,2024-04-30 06:00:00,2024-04-30 11:00:00,217.820944857057,1936.0,10.1522355189637,13.540443420410156,210.201876522775,1.2713,0.9219,1.5725,0.8262,0.9047,0.8359,1.0503773200081499,0.6891,2.1932
360,2024-04-30 06:01:00,2024-04-30 11:01:00,214.454428334046,1944.0,10.7683972607733,13.801475524902344,24.5833128472392,1.9087,1.7776,8.5595,0.3648,0.3926,0.3489,1.7163715439577498,0.5878,3.6863
361,2024-04-30 06:02:00,2024-04-30 11:02:00,87.4966193882311,1900.0,10.7984757821661,13.831306457519531,167.509390874473,1.24535,0.5351,2.04555,0.15335,0.0,0.0,3.2741116751268997,0.1794,1.78045
362,2024-04-30 06:03:00,2024-04-30 11:03:00,108.681105722302,1960.0,9.41827639783626,13.458633422851562,140.765687209297,0.9508,1.0532,1.2776,0.4194,0.4201,0.4142,3.21888412017167,0.5868,2.004
363,2024-04-30 06:04:00,2024-04-30 11:04:00,149.324060938238,1966.0,9.836158187620569,13.017654418945312,254.21736193581302,1.4625,1.1745,1.491,0.7383,0.6076,0.2981,7.629806507630904,0.7106,2.637
364,2024-04-30 06:05:00,2024-04-30 11:05:00,128.196329405212,1966.0,9.74453600148347,13.225692749023438,464.56227635142,1.0465,1.0067,2.4023,0.3234,0.3519,0.4412,3.16770979690892,1.2904,2.0532
