,Unnamed: 0,Date,Date (UTC),Batch requests/sec,User connections,Processor Time,Free memory,Page reads/sec,Disk avg. read time > M: Data 1,Disk avg. read time > N: Data 2,Disk avg. read time > I: Index,Disk avg. write time > M: Data 1,Disk avg. write time > N: Data 2,Disk avg. write time > I: Index,Compilations/batch,Latch wait time,Disk avg. read time data
0,299,2024-05-03 05:00:00,2024-05-03 10:00:00,25.6121275599392,1481.0,9.79166572666677,10.782989501953123,3676.94242517098,1.5082,1.5927,5.8191,0.3953,0.0,0.0,30.8085106382978,0.8997,3.1009
1,300,2024-05-03 05:01:00,2024-05-03 10:01:00,47.5987308558475,1567.0,8.66702460792976,11.932884216308594,293.25214537583,1.6052499999999998,1.369,2.16755,0.5146000000000001,0.5562,0.33385,17.5843694493783,0.5295,2.97425
2,301,2024-05-03 05:02:00,2024-05-03 10:02:00,36.1541913616524,1597.0,9.55947640122982,11.942520141601562,259.627080179091,1.5768,1.5917,2.3144,0.3801,0.0,0.0,7.74193548387096,1.3778,3.1685
3,302,2024-05-03 05:03:00,2024-05-03 10:03:00,39.6859273916887,1614.0,8.51311446593156,11.956817626953123,126.319840517026,0.7193,0.6896,0.6369,0.3643,0.3723,0.0,5.48405148293228,0.989,1.4089
4,303,2024-05-03 05:04:00,2024-05-03 10:04:00,32.42015320962865,1631.0,12.78535095114302,11.634456634521484,911.4501746324336,1.4199,1.5133,3.1927,0.0,0.0,0.0,22.10849475114045,0.95835,2.9332000000000003
5,304,2024-05-03 05:05:00,2024-05-03 10:05:00,35.5288930628256,1603.0,18.4394784619195,11.864212036132812,615.333284355486,1.0369,1.0294,2.245,0.3646,0.4267,0.0,5.36607548885857,1.108,2.0663
6,305,2024-05-03 05:06:00,2024-05-03 10:06:00,19.5736361445585,1577.0,3.34526842091511,12.316741943359377,167.339496671214,1.4821,0.0,0.6847,0.0,0.0,0.0,4.98220640569395,0.419,1.4821
7,306,2024-05-03 05:07:00,2024-05-03 10:07:00,31.2480391376559,1563.0,6.48596546752841,12.049026489257812,129.589416039959,0.9532,0.9381,5.3937,0.3984,0.4151,0.4779,5.01066098081023,0.6865,1.8913
8,307,2024-05-03 05:08:00,2024-05-03 10:08:00,94.0663432111528,1553.0,12.6332122626346,12.232398986816406,184.151482946572,1.4801,0.9231,1.2896,0.3352,0.3877,0.0,2.55002656277669,1.28,2.4032
9,308,2024-05-03 05:09:00,2024-05-03 10:09:00,107.504453910636,1567.0,3.8276924222617,12.218254089355469,16.6365363593112,0.5752,0.6235,1.0118,0.2867,0.2744,0.0,0.681818181818181,0.4567,1.1987
10,309,2024-05-03 05:10:00,2024-05-03 10:10:00,40.0788274242405,1553.0,8.16741953124662,12.395370483398438,368.988406597818,1.1697,0.93485,2.0631,0.22165,0.21375,0.1993,3.86533665835411,1.4224,2.10455
11,310,2024-05-03 05:11:00,2024-05-03 10:11:00,38.446717690103,1576.0,9.99190585746362,12.1097412109375,294.891433143557,0.828,0.8022,1.0509,0.3919,0.3824,0.0,5.54592720970537,0.8389,1.6302
12,311,2024-05-03 05:12:00,2024-05-03 10:12:00,38.87510314792405,1583.5,8.360961599764964,12.346534729003906,411.7249589222535,1.3156,1.1306,4.9833,0.3088,0.4085,0.3185,4.39257521181316,0.69775,2.4462
13,312,2024-05-03 05:13:00,2024-05-03 10:13:00,65.9331413126377,1646.0,9.30916213171992,12.447998046875,197.6495001704,0.7101,0.6746,3.4771,0.3736,0.3818,0.3429,3.23395654370894,1.4301,1.3847
14,313,2024-05-03 05:14:00,2024-05-03 10:14:00,52.7840810402602,1685.0,2.89464152880598,11.879165649414062,1107.06744804307,0.9149,0.945,2.0793,0.3095,0.0,0.0,22.2642699463891,0.4827,1.8599
15,314,2024-05-03 05:15:00,2024-05-03 10:15:00,43.6699933075513,1701.0,13.5553550655056,11.537193298339844,533.736965968766,1.1752,1.032,9.8636,0.0,0.0,0.0,3.2520325203252,1.2812,2.2072000000000003
16,315,2024-05-03 05:16:00,2024-05-03 10:16:00,73.1352820555302,1721.0,6.58452378867769,12.054397583007812,431.990180278286,0.7418,0.7758,3.7809,0.0,0.0,0.0,2.57696693272519,1.3207,1.5176
17,316,2024-05-03 05:17:00,2024-05-03 10:17:00,139.821903183303,1720.0,12.0973093517975,12.21709442138672,213.86355267713,1.3481,1.0277,1.1309,0.0,0.0,0.0,1.09593392630241,0.395,2.3758
18,317,2024-05-03 05:18:00,2024-05-03 10:18:00,59.7906131726849,1708.0,4.73987183814101,12.176925659179688,74.2050168500462,0.7981,0.81385,1.15225,0.20725,0.21525,0.21,2.3132664437012203,0.655,1.61195
19,318,2024-05-03 05:19:00,2024-05-03 10:19:00,54.8976873565186,1705.0,7.5978234396668,12.250396728515623,122.712477620453,1.4758,1.8998,1.1884,0.0,0.0,0.0,2.88053365676167,1.1834,3.3756
20,319,2024-05-03 05:20:00,2024-05-03 10:20:00,44.4225603583085,1679.0,7.10951751991872,12.442771911621094,102.503334066642,1.364,1.776,1.1684,0.0,0.0,0.0,4.807210816224329,0.4149,3.14
21,320,2024-05-03 05:21:00,2024-05-03 10:21:00,43.401239998517454,1680.0,5.3104920151736845,12.577018737792969,62.58885729529365,1.3764,1.3681,1.6338,0.0,0.0,0.0,3.180659773346285,1.04425,2.7445000000000004
22,321,2024-05-03 05:22:00,2024-05-03 10:22:00,56.154569897614,1697.0,8.58916396917637,12.54852294921875,219.294859739835,1.1964,1.1637,6.3627,0.0,0.0,0.0,2.22882615156017,0.6372,2.3601
23,322,2024-05-03 05:23:00,2024-05-03 10:23:00,104.168742684186,1705.0,4.3787333407962,12.603721618652344,343.956748231836,1.1772,1.3,1.9051,0.0,0.0,0.0,0.959488272921108,0.5937,2.4772
24,323,2024-05-03 05:24:00,2024-05-03 10:24:00,105.494785963097,1736.0,9.77238935003855,12.647193908691406,84.1392963681679,1.0889,1.1721,1.0998,0.0,0.0,0.0,2.4159166271909003,0.7821,2.261
25,324,2024-05-03 05:25:00,2024-05-03 10:25:00,56.5179318201261,1711.0,4.85651869282434,12.580467224121094,82.3942136941402,1.2273,1.2519,1.2449,0.0,0.0,0.0,18.9858490566037,1.0259,2.4792
26,325,2024-05-03 05:26:00,2024-05-03 10:26:00,102.929292346052,1719.0,3.66952944845166,12.5567626953125,85.1560495494104,2.1217,2.1356,0.9322,0.0,0.0,0.0,2.59011439671918,0.2754,4.257300000000001
27,326,2024-05-03 05:27:00,2024-05-03 10:27:00,122.27179659105,1734.0,6.47174152966129,12.601852416992188,78.4058319736674,1.1906,1.0940500000000002,1.0562,0.16325,0.0,0.0,1.36202669572323,0.7549,2.28465
28,327,2024-05-03 05:28:00,2024-05-03 10:28:00,250.130469930699,1765.0,12.8549091284381,12.048721313476562,329.883497521244,2.9078,103.8675,1.6794,0.3178,0.0,0.0,1.57563955032309,1.4075,106.7753
29,328,2024-05-03 05:29:00,2024-05-03 10:29:00,325.01356613575,1806.5,13.0282744128578,12.421756744384766,332.35008085839297,1.2307,1.1592,3.0065,0.3373,0.2917,0.0,0.6270886552830125,0.7383500000000001,2.3899
30,329,2024-05-03 05:30:00,2024-05-03 10:30:00,289.225338878928,1826.0,11.94464966585,11.947761535644531,708.800612208087,1.4426,1.3682,2.4903,0.3443,0.2668,0.0,0.758228502498707,0.0728,2.8108000000000004
31,330,2024-05-03 05:31:00,2024-05-03 10:31:00,320.152273924798,1873.0,13.020242237392,11.556755065917969,696.559255411688,5.5743,5.6912,1.1907,0.3661,0.3902,0.0,0.834985909612775,0.7646,11.2655
32,331,2024-05-03 05:32:00,2024-05-03 10:32:00,688.68066388416,1994.0,16.3398301053882,11.621131896972656,39.9930699119721,1.1061,1.0843,3.7868,0.377,0.3615,0.3923,0.483933410762679,0.8573,2.1904000000000003
33,332,2024-05-03 05:33:00,2024-05-03 10:33:00,247.900358494493,2061.0,13.8280885500655,11.69243621826172,198.539154077524,1.4476,1.0462,2.8212,0.3623,0.3964,0.0,0.8293759614741479,0.9267,2.4938
34,333,2024-05-03 05:34:00,2024-05-03 10:34:00,69.6528042878086,2047.0,25.3324908696486,11.544425964355469,1647.27277237342,1.3107,1.0811,3.3727,0.2872,0.3351,0.4029,3.1336405529953897,2.7127,2.3918
35,334,2024-05-03 05:35:00,2024-05-03 10:35:00,78.6491310738685,2063.0,11.4533933375604,12.090377807617188,1550.59269790407,1.16905,1.10985,1.11495,0.3136,0.196,0.0,14.201183431952598,1.7957,2.2789
36,335,2024-05-03 05:36:00,2024-05-03 10:36:00,77.2257090537516,2029.0,13.6356570273517,11.730072021484377,129.520021417085,1.2532,1.2955,3.735,0.2966,0.0,0.0,2.43692042268708,1.3255,2.5487
37,336,2024-05-03 05:37:00,2024-05-03 10:37:00,64.7081058412395,1972.0,7.43542292489662,11.65814971923828,99.4262799529715,1.9711,1.8407,2.7605,4.0418,5.1083,6.8148,2.7787307032590003,0.5721,3.8118
38,337,2024-05-03 05:38:00,2024-05-03 10:38:00,60.0880443413232,1917.5,5.26560977995992,11.888782501220703,118.15620157853112,1.2534,1.1302,1.2857,0.3818,0.4207,0.6735,2.5357484844789897,0.2276,2.3836000000000004
39,338,2024-05-03 05:39:00,2024-05-03 10:39:00,50.2511978280315,1848.0,6.54306704724922,11.879150390625,79.797040995439,1.0525,0.9678,1.1087,0.0,0.0,0.0,2.64550264550264,0.767,2.0203
40,339,2024-05-03 05:40:00,2024-05-03 10:40:00,59.6812445446881,1825.0,6.49190859206459,11.84526824951172,93.1642272063776,0.0,0.0,1.0693,0.0,0.0,0.0,1.60507652108995,0.2906,0.0
41,340,2024-05-03 05:41:00,2024-05-03 10:41:00,87.5303267523581,1888.0,8.18630669423239,11.7811279296875,281.156001053893,1.5774,1.5877,0.8309,0.8112,0.8552,1.0585,1.55982499524443,0.3373,3.1651
42,341,2024-05-03 05:42:00,2024-05-03 10:42:00,64.4469073880768,1885.0,7.70738656486805,11.75739288330078,124.206363049547,2.2,2.2531,2.4001,0.3694,0.3429,0.3286,5.44639779386418,0.0837,4.4531
43,342,2024-05-03 05:43:00,2024-05-03 10:43:00,54.7471303356968,1871.0,9.96173441055995,12.11565399169922,276.484670700209,1.3482,1.294,2.8253,0.7009,0.739,0.3719,4.990870359099199,0.5807,2.6422
44,343,2024-05-03 05:44:00,2024-05-03 10:44:00,77.8589937442347,1865.0,6.21310870827596,11.990074157714844,355.446129335575,2.3211,2.58815,1.3823500000000002,0.14895,0.0,0.0,3.38040222507488,0.4695,4.90925
45,344,2024-05-03 05:45:00,2024-05-03 10:45:00,64.5475791896713,1866.0,8.18783685622156,11.824119567871094,24.2247708620335,1.5288,1.7091,1.3078,0.2954,0.0,0.0,26.4877880976952,0.1595,3.2379
46,345,2024-05-03 05:46:00,2024-05-03 10:46:00,65.58245924087134,1912.0,8.242516042597325,11.806285858154297,174.9733022008075,0.9529,0.7544,2.4544,0.2965,0.0,0.0,3.26093079530536,0.23895,1.7073
47,346,2024-05-03 05:47:00,2024-05-03 10:47:00,104.09025670323,2122.0,5.21295704815584,11.677780151367188,53.6525391008328,1.6701,1.2361,1.5322,0.272,0.0,0.0,0.960153624579932,0.2232,2.9062
48,347,2024-05-03 05:48:00,2024-05-03 10:48:00,114.006268895768,2223.0,9.25041993157862,11.7183837890625,206.460439624828,1.0829,1.3065,0.8219,0.2547,0.0,0.0,1.60701241782322,1.1219,2.3894
49,348,2024-05-03 05:49:00,2024-05-03 10:49:00,114.728027365564,2242.0,12.1897200021041,11.723747253417969,98.3890513320788,1.1936,1.2892,1.0859,0.2617,0.2751,0.2864,2.0704334365325,0.206,2.4828
50,349,2024-05-03 05:50:00,2024-05-03 10:50:00,64.8119337290546,2249.0,7.1459747946892,11.78888702392578,83.4224555736187,1.2355,2.3418,0.9929,0.0,0.0,0.0,3.52185089974293,0.2663,3.5773
51,350,2024-05-03 05:51:00,2024-05-03 10:51:00,63.6119942861158,2233.0,7.03586168953854,11.739021301269531,164.290293686611,1.0324,1.1643,1.2832,0.0,0.0,0.0,3.5589672016748,0.7442,2.1967
52,351,2024-05-03 05:52:00,2024-05-03 10:52:00,60.3197073125171,2195.0,5.52611440182159,11.793983459472656,77.3825195467761,1.1909,1.28405,2.01295,0.1248,0.0,0.0,5.49723756906077,0.1609,2.47495
53,352,2024-05-03 05:53:00,2024-05-03 10:53:00,75.1604412703943,2163.0,8.38925254949146,11.946563720703123,5.1765837469707,6.5651,21.8839,1.4537,0.3366,0.0,0.0,2.86727756429204,0.6348,28.449
54,353,2024-05-03 05:54:00,2024-05-03 10:54:00,163.984711288117,2137.0,7.92144262982321,11.19170379638672,1568.49002774574,10.986,29.25,3.6345,0.0,0.0,0.3599,5.292026409344841,0.8413,40.236
55,354,2024-05-03 05:55:00,2024-05-03 10:55:00,89.02963548399535,2128.0,10.7055950120186,12.795768737792969,129.9418555796888,1.0877,6.2634,1.5066,0.0,0.0,0.0,8.984734741048007,0.35475,7.3511
56,355,2024-05-03 05:56:00,2024-05-03 10:56:00,114.684852203665,2133.0,20.2677962297896,8.999435424804688,8746.88628706226,13.8464,14.2223,12.0413,0.2965,0.0,0.0,3.91614499927209,0.6917,28.0687
57,356,2024-05-03 05:57:00,2024-05-03 10:57:00,142.333491607347,2153.0,11.6073795758963,8.749679565429688,565.851598004527,0.6323,0.6261,0.5907,0.264,0.0,0.0,0.919432756739909,0.1932,1.2584
58,357,2024-05-03 05:58:00,2024-05-03 10:58:00,108.363732389326,2180.0,13.0478625444185,8.781898498535156,266.423994484464,0.9737,1.325,2.085,0.2945,0.3527,0.0,2.8567040393180703,0.661,2.2987
59,358,2024-05-03 05:59:00,2024-05-03 10:59:00,151.659515181055,2171.0,18.8860010662526,10.535491943359377,146.186490538148,2.2927,1.3455,0.8682,0.3931,0.3744,0.3968,4.0928595004951,0.7788,3.6382
60,359,2024-05-03 06:00:00,2024-05-03 11:00:00,78.9043948834951,2178.0,16.2179432393538,10.564949035644531,10.0407619615258,1.0512,1.3243,1.1475,3.2613,5.4863,3.5507,6.64414414414414,0.7228,2.3755
61,360,2024-05-03 06:01:00,2024-05-03 11:01:00,145.175931197439,2189.0,18.5670884672587,9.11724090576172,3485.45462895288,39.71895,47.01235,4.17075,0.5354,0.4115999999999999,2.5876,2.81027758660243,1.0767,86.7313
62,361,2024-05-03 06:02:00,2024-05-03 11:02:00,131.169242000589,2179.0,15.2608794220407,10.369537353515623,10.4953182275433,0.9525,1.1365,1.5221,0.3365,0.3661,0.3271,2.88184438040345,0.5414,2.089
63,362,2024-05-03 06:03:00,2024-05-03 11:03:00,73.48879910311715,2150.0,16.4261742210683,10.386554718017578,212.711307170549,1.2402,1.2077,4.486,0.4682,0.44,1.8567,6.814954308621456,0.63135,2.4479
64,363,2024-05-03 06:04:00,2024-05-03 11:04:00,72.6639036003539,2092.0,21.5598300743744,11.743446350097656,1173.41709527944,3.5987,1.064,2.0494,0.0,0.8616,0.487,22.0999541494727,0.5872,4.6627
65,364,2024-05-03 06:05:00,2024-05-03 11:05:00,118.34431994482,2120.0,28.1962792653901,18.66193389892578,2123.86651283204,1.0059,1.1516,1.9939,0.373,0.3183,0.0,4.54737434886667,1.5518,2.1575
66,365,2024-05-03 06:06:00,2024-05-03 11:06:00,52.8797987651488,2087.0,22.7782848684812,18.750259399414062,248.170978335683,1.7855,2.4144,2.8134,0.5069,0.4551,0.46,4.450041981528121,0.3903,4.1999
67,366,2024-05-03 06:07:00,2024-05-03 11:07:00,77.6983913843037,2088.0,10.6217316014576,18.81293487548828,81.0649883511911,1.0015,1.1466,5.1283,0.4049,0.4111,0.4402,2.48820248820248,0.3878,2.1481000000000003
68,367,2024-05-03 06:08:00,2024-05-03 11:08:00,79.288766303386,2083.0,12.2403848330994,18.731430053710938,299.09348858013,0.719,2.1252,1.29,1.0976,1.4809,2.5618,3.41832446063323,0.6986,2.8442
69,368,2024-05-03 06:09:00,2024-05-03 11:09:00,76.0687585770407,2079.0,8.52195835990196,18.696334838867188,7.70171652832893,1.35675,1.51665,5.80505,12.53255,12.055,0.0,2.12811693895098,0.3798,2.8734
70,369,2024-05-03 06:10:00,2024-05-03 11:10:00,62.7470516016094,2078.0,5.36345421667141,18.778121948242188,98.8362649095977,1.108,1.1106,1.6953,0.8793,0.8506,0.6397,2.60775081492212,0.2198,2.2186000000000003
71,370,2024-05-03 06:11:00,2024-05-03 11:11:00,84.9737271283682,2032.0,12.7834360540126,18.784439086914062,369.037341741941,1.1309,1.1954,0.9602,0.4109,0.4013,0.0,3.26065605971321,0.2076,2.3263
72,371,2024-05-03 06:12:00,2024-05-03 11:12:00,92.23604767532792,2025.5,9.429586519959098,18.77301406860352,172.95813428727257,1.1368,1.11,4.1572,0.4486,0.4192,0.5357,2.120713671793955,0.12325,2.2468000000000004
73,372,2024-05-03 06:13:00,2024-05-03 11:13:00,75.5239344778448,1993.0,11.7442995705198,18.063453674316406,144.805533617538,1.1695,5.3192,1.1573,0.4168,0.3544,0.3451,2.9314525016530704,0.777,6.488700000000001
74,373,2024-05-03 06:14:00,2024-05-03 11:14:00,101.843435546304,1996.0,18.4995920130891,18.539840698242188,322.493096711349,1.0642,1.0287,2.2686,0.3746,0.0,0.0,6.6142763588736,0.9446,2.0929
75,374,2024-05-03 06:15:00,2024-05-03 11:15:00,93.240840308788,2012.0,8.20199319200145,18.641258239746094,95.2576693537224,1.1576,1.1025,3.7699,0.2838,0.0,0.0,13.1569538791562,0.4085,2.2601
76,375,2024-05-03 06:16:00,2024-05-03 11:16:00,76.8819473190817,2001.0,8.60958363423289,18.81804656982422,104.774415786085,1.1788,3.4633,6.5603,0.0,0.0,0.0,4.36164067013287,0.4476,4.6421
77,376,2024-05-03 06:17:00,2024-05-03 11:17:00,64.0215205091791,1997.0,6.14150171495357,17.982498168945312,1409.42327594661,5.5447,27.8083,1.2474,0.0,0.0,0.0,4.97136907860489,0.3196,33.353
78,377,2024-05-03 06:18:00,2024-05-03 11:18:00,94.7930522896702,2020.0,13.6253143293467,17.82605743408203,48.1295479903088,3.18545,1.1091,1.13215,0.3392,0.1508,0.1563,3.936731107205621,0.1549,4.29455
79,378,2024-05-03 06:19:00,2024-05-03 11:19:00,95.6950914140285,2032.0,9.65833384006033,18.12367248535156,280.517746521577,1.1538,0.9664,0.9273,0.0,0.0,0.0,2.38812891258984,1.3002,2.1202
80,379,2024-05-03 06:20:00,2024-05-03 11:20:00,87.29648744076225,2107.5,11.386690180027747,17.765430450439453,177.72524152011886,0.9253,1.341,1.2034,0.0,0.0,0.0,2.1487099996193653,0.4519999999999999,2.2663
81,380,2024-05-03 06:21:00,2024-05-03 11:21:00,64.1652501530059,2166.0,4.15793024377507,18.17717742919922,3.36309821767182,1.2517,1.1951,1.2649,0.0,0.0,0.0,2.30928905033731,0.3941,2.4468
82,381,2024-05-03 06:22:00,2024-05-03 11:22:00,95.8024335186244,2166.0,7.67612185360734,18.195846557617188,107.120302662589,1.3082,1.0215,1.3633,0.0,0.0,0.0,2.20639332870048,0.1453,2.3297
83,382,2024-05-03 06:23:00,2024-05-03 11:23:00,99.6965950352889,2160.0,6.22709765134088,18.17078399658203,115.819438273162,2.3107,1.1919,1.6744,0.0,0.0,0.0,3.45591493132476,0.1636,3.5026
84,383,2024-05-03 06:24:00,2024-05-03 11:24:00,91.6873980199669,2070.0,5.79530777592869,18.16284942626953,11.8273895490766,1.7209,1.5144,1.1184,0.0,0.0,0.0,2.88689932395395,1.1782,3.2353
85,384,2024-05-03 06:25:00,2024-05-03 11:25:00,86.1197532886967,2036.0,11.6615575368638,17.92900848388672,119.833214375769,1.1754,1.0759,0.9637,0.3488,0.0,0.0,17.467248908296902,0.488,2.2513
86,385,2024-05-03 06:26:00,2024-05-03 11:26:00,131.412006568033,2106.0,16.3449604612053,17.929534912109375,360.075248824656,1.22075,2.18625,1.285,0.29645,0.0,0.0,11.585908686252,0.8003,3.407
87,386,2024-05-03 06:27:00,2024-05-03 11:27:00,98.0370562615231,2107.0,16.4134929009737,18.12212371826172,200.64947128831,1.0351,1.028,1.0504,0.2855,0.3107,0.0,4.05527865881286,1.1673,2.0631
88,387,2024-05-03 06:28:00,2024-05-03 11:28:00,120.042744012673,2111.0,15.342014384186,17.904685974121094,167.086972307398,0.9475,0.8805,1.5935,0.3199,0.0,0.0,3.02525673050235,0.6856,1.828
89,388,2024-05-03 06:29:00,2024-05-03 11:29:00,87.6872523527692,2133.5,8.98443842304713,18.023590087890625,282.5203795500385,5.5956,6.3145,1.0497,0.396,0.4623,0.4595,3.65744862909678,0.4048,11.9101
90,389,2024-05-03 06:30:00,2024-05-03 11:30:00,102.157901380171,2113.0,11.9813560137201,17.91938018798828,132.763369455674,0.9686,0.9859,0.9343,0.414,0.3243,0.3175,4.03609515996718,0.0762,1.9545
91,390,2024-05-03 06:31:00,2024-05-03 11:31:00,146.684786986224,2113.0,11.900300519694,17.72138214111328,241.681489081332,3.5681,4.558,0.9552,0.3419,0.2974,0.3471,3.00661455201443,0.9702,8.1261
92,391,2024-05-03 06:32:00,2024-05-03 11:32:00,173.984021561988,2098.0,5.46548430011709,17.71246337890625,5.82737627560848,1.1336,1.2278,1.1546,0.614,0.6656,0.6984,1.40519730510105,0.3756,2.3614
93,392,2024-05-03 06:33:00,2024-05-03 11:33:00,79.6372345857918,2098.0,9.52784926777228,17.730453491210938,7.88377531454437,1.0755,1.2624,1.1082,0.3689,0.3943,0.3404,5.07529280535415,0.3005,2.3379
94,393,2024-05-03 06:34:00,2024-05-03 11:34:00,97.4669458163513,2049.0,7.73003186758181,17.750404357910156,174.168253253582,1.4625,1.2317,0.852,0.3109,0.3362,0.3281,2.4431915257133,0.3598,2.6942
95,394,2024-05-03 06:35:00,2024-05-03 11:35:00,58.4898900374916,2059.0,13.6176462332066,17.50196075439453,210.183994259406,1.0158,1.08865,1.0535,0.34975,0.37565,0.0,20.6376316538571,1.134,2.10445
96,395,2024-05-03 06:36:00,2024-05-03 11:36:00,84.6099140256594,2045.0,7.61815827607023,17.593345642089844,93.3220459663104,1.0707,1.1858,1.0891,0.2714,0.28,0.4213,4.25531914893617,1.7821,2.2565
97,396,2024-05-03 06:37:00,2024-05-03 11:37:00,68.52899713128204,2025.0,8.4171290252873,17.505634307861328,84.22029792215866,1.0025,0.8359,1.6959,0.3943,0.4006,0.5683,3.574492258770865,0.7634000000000001,1.8384
98,397,2024-05-03 06:38:00,2024-05-03 11:38:00,67.4981801846117,1994.0,8.98292149651048,17.53168487548828,84.3685617604843,0.9862,0.9686,0.8225,0.391,0.4169,0.4096,3.01011596348383,0.7886,1.9548
99,398,2024-05-03 06:39:00,2024-05-03 11:39:00,84.4257933660232,2015.0,8.35893993946665,17.383392333984375,149.82136450304,1.3944,1.0761,0.823,0.0,0.0,0.0,3.62966859547606,0.0348,2.4705000000000004
100,399,2024-05-03 06:40:00,2024-05-03 11:40:00,75.5532461335709,2033.0,9.13616146063818,17.37779998779297,138.342320508452,0.7478,0.8418,0.8951,0.0,0.0,0.0,2.4889867841409603,0.8081,1.5896
101,400,2024-05-03 06:41:00,2024-05-03 11:41:00,137.556224544401,2017.0,10.0254802898978,17.382797241210938,160.954448346235,1.3243,1.1734,1.027,0.6687,0.7361,0.7244,5.46401744608674,0.1627,2.4977
102,401,2024-05-03 06:42:00,2024-05-03 11:42:00,90.5460072893862,1989.0,10.8730702537566,17.436607360839844,187.925675506273,1.1734,1.0659,0.9315,0.3581,0.3594,0.3715,8.20877235971575,0.6512,2.2393
103,402,2024-05-03 06:43:00,2024-05-03 11:43:00,111.426639695307,2008.0,11.0823161500314,16.91846466064453,13.5865815906157,0.90505,0.93925,1.83725,0.3949,0.3390499999999999,0.3853999999999999,5.43087971274685,0.8477,1.8443
104,403,2024-05-03 06:44:00,2024-05-03 11:44:00,87.0798227993062,1996.0,13.7283358927098,16.861167907714844,247.485411879315,1.1336,1.1628,1.4985,0.266,0.0,0.0,7.44466800804829,1.3216,2.2964
105,404,2024-05-03 06:45:00,2024-05-03 11:45:00,58.7277511852566,1971.0,10.0729929996759,17.351478576660156,138.284053436503,0.8376,4.1871,3.752,0.0,0.0,0.0,22.9842180774748,0.7078,5.0247
106,405,2024-05-03 06:46:00,2024-05-03 11:46:00,77.59332376473671,2000.0,9.918411856992556,16.68764877319336,855.5881903167341,1.285,1.1782,2.4909,0.0,0.0,0.0,2.51118283852225,0.5218,2.4632
107,406,2024-05-03 06:47:00,2024-05-03 11:47:00,59.1530964954973,1998.0,3.94240930090526,16.706886291503906,5.83692804438231,1.1898,1.1343,1.1397,0.0,0.0,0.0,2.31181279954891,0.2349,2.3241
108,407,2024-05-03 06:48:00,2024-05-03 11:48:00,89.8726325584355,1950.0,6.32387292490335,16.702354431152344,92.0489404385261,1.3793,1.1402,0.8721,0.0,0.0,0.0,1.68025698047936,0.4436,2.5195
109,408,2024-05-03 06:49:00,2024-05-03 11:49:00,127.151761851364,1956.0,5.450763411905,16.730064392089844,49.3693056226139,0.9996,1.0824,1.0337,0.2986,0.3623,0.3596,1.38761618012828,0.2461,2.082
110,409,2024-05-03 06:50:00,2024-05-03 11:50:00,454.794120560526,1964.0,16.6039743675131,16.347763061523438,146.781897260474,1.0843,1.0558,1.1322,0.0,0.0,0.0,1.6516078888565,0.2949,2.1401000000000003
111,410,2024-05-03 06:51:00,2024-05-03 11:51:00,215.801572114452,1944.0,9.85292686090629,16.924095153808594,203.769831237414,1.1753,1.003,0.945,0.3933,0.0,0.0,1.10887096774193,0.1622,2.1783
112,411,2024-05-03 06:52:00,2024-05-03 11:52:00,94.7615374558709,1955.0,9.26375350354721,16.833267211914062,3.03329742074941,1.22005,1.03325,1.92285,0.0,0.0,0.0,2.06401959069442,0.335,2.2533000000000003
113,412,2024-05-03 06:53:00,2024-05-03 11:53:00,83.5356355479991,1966.0,10.5025165105252,16.972999572753906,95.8209459996068,1.2619,1.3332,4.1645,0.0,0.0,0.0,2.4377176533619,1.1952,2.5951
114,413,2024-05-03 06:54:00,2024-05-03 11:54:00,220.4938209477435,2021.5,6.107161263618695,16.866634368896484,72.7008634216848,1.3933,1.1489,1.7683,0.0,0.0,0.0,2.9364249986273747,0.72255,2.5422
115,414,2024-05-03 06:55:00,2024-05-03 11:55:00,85.355067524865,2060.0,7.22176860651616,16.85302734375,138.146352705545,1.0793,1.1799,1.0048,0.0,0.0,0.0,1.83343085625121,0.4296,2.2592
116,415,2024-05-03 06:56:00,2024-05-03 11:56:00,65.9461098600661,2053.0,8.05054355078531,16.96410369873047,96.3998502599351,0.9259,1.1447,0.8379,0.0,0.0,0.0,3.13025917199596,0.3215,2.0706
117,416,2024-05-03 06:57:00,2024-05-03 11:57:00,87.6736340716319,2049.0,7.59394224411659,16.916587829589844,92.37668996058,1.1421,0.9723,1.059,0.0,0.0,0.0,2.73920486969754,0.4668,2.1144
118,417,2024-05-03 06:58:00,2024-05-03 11:58:00,109.31515646956,2005.0,12.4015767901475,16.906707763671875,250.380362942128,1.0575,1.1146,1.602,0.3147,0.0,0.0,11.1195503569801,0.8897,2.1721000000000004
119,418,2024-05-03 06:59:00,2024-05-03 11:59:00,145.605770864045,1996.0,10.7705028722788,16.84973907470703,182.475327662749,1.1777,1.3127,2.1464,0.4393,0.4378,0.5033,1.7605633802816898,0.1017,2.4904
120,419,2024-05-03 07:00:00,2024-05-03 12:00:00,137.127714268154,2101.0,11.8146109952909,16.791091918945312,97.7984463639862,1.20255,1.06525,7.5196,1.19825,0.20325,0.0,3.98445092322643,0.1056,2.2678000000000003
121,420,2024-05-03 07:01:00,2024-05-03 12:01:00,112.717140214545,2118.0,5.35734482327735,16.807273864746094,2.93175615927487,1.1454,1.3558,1.1012,0.6979,0.7415,1.0317,3.48768472906403,0.2702,2.5012
